Source,Target,Type,Id,Label,timeset,Weight
n1427,n1319,Undirected,e5954,,,1
n1427,n174,Undirected,e5955,,,1
n1427,n753,Undirected,e5956,,,1
n1427,n1363,Undirected,e5957,,,1
n1427,n508,Undirected,e5958,,,1
n1427,n120,Undirected,e5959,,,1
n1427,n1221,Undirected,e5960,,,1
n1427,n877,Undirected,e5962,,,1
n1427,n1414,Undirected,e5963,,,2
n1427,n25,Undirected,e5965,,,1
n1427,n1186,Undirected,e5966,,,1
n1427,n7,Undirected,e5967,,,1
n1427,n151,Undirected,e5968,,,1
n1427,n128,Undirected,e5970,,,1
n1427,n1067,Undirected,e5971,,,1
n1427,n493,Undirected,e5972,,,1
n1427,n1064,Undirected,e5974,,,1
n1427,n1361,Undirected,e5975,,,1
n1427,n586,Undirected,e5976,,,1
n1427,n886,Undirected,e5977,,,1
n1427,n1310,Undirected,e5978,,,1
n1427,n1232,Undirected,e5979,,,1
n1427,n6,Undirected,e5980,,,1
n1427,n667,Undirected,e5981,,,1
n1427,n1250,Undirected,e5982,,,1
n1427,n1398,Undirected,e5983,,,1
n1427,n585,Undirected,e5984,,,1
n1427,n1070,Undirected,e5985,,,1
n1427,n498,Undirected,e5986,,,1
n1427,n1296,Undirected,e5987,,,1
n1427,n627,Undirected,e5988,,,1
n1427,n1123,Undirected,e5989,,,1
n1427,n200,Undirected,e5990,,,1
n1427,n1181,Undirected,e5991,,,1
n1427,n3,Undirected,e5993,,,1
n1427,n1056,Undirected,e5994,,,1
n1427,n965,Undirected,e5995,,,1
n1427,n1218,Undirected,e5996,,,1
n1427,n770,Undirected,e5997,,,1
n1427,n244,Undirected,e5999,,,1
n1427,n858,Undirected,e6000,,,1
n1427,n1345,Undirected,e6001,,,1
n1427,n987,Undirected,e6002,,,1
n1427,n611,Undirected,e6004,,,1
n1427,n1299,Undirected,e6005,,,1
n1427,n1230,Undirected,e6006,,,1
n1427,n1142,Undirected,e6007,,,1
n1427,n1387,Undirected,e6008,,,1
n1427,n148,Undirected,e6009,,,1
n1427,n601,Undirected,e6010,,,1
n1427,n1086,Undirected,e6012,,,1
n1427,n1307,Undirected,e6013,,,1
n1427,n396,Undirected,e6014,,,1
n1427,n819,Undirected,e6015,,,1
n1427,n1277,Undirected,e6016,,,1
n1427,n981,Undirected,e6017,,,1
n1427,n73,Undirected,e6018,,,1
n1427,n1231,Undirected,e6019,,,1
n1427,n1018,Undirected,e6020,,,1
n1427,n1284,Undirected,e6021,,,1
n1427,n162,Undirected,e6022,,,1
n1427,n637,Undirected,e6023,,,1
n1427,n963,Undirected,e6024,,,1
n1427,n1262,Undirected,e6025,,,1
n1427,n105,Undirected,e6026,,,1
n1427,n797,Undirected,e6027,,,1
n1427,n539,Undirected,e6028,,,1
n1427,n1177,Undirected,e6029,,,1
n1427,n1197,Undirected,e6030,,,1
n1427,n661,Undirected,e6031,,,1
n1427,n1205,Undirected,e6032,,,2
n1427,n254,Undirected,e6033,,,1
n1427,n160,Undirected,e6034,,,1
n1427,n112,Undirected,e6035,,,1
n1427,n1198,Undirected,e6036,,,1
n1427,n1003,Undirected,e6037,,,1
n1427,n912,Undirected,e6038,,,1
n1427,n401,Undirected,e6039,,,1
n1427,n261,Undirected,e6040,,,1
n1426,n351,Undirected,e6041,,,1
n1426,n326,Undirected,e6042,,,1
n1426,n1346,Undirected,e6043,,,1
n1426,n1226,Undirected,e6044,,,1
n1426,n305,Undirected,e6045,,,1
n1426,n574,Undirected,e6046,,,1
n1426,n357,Undirected,e6047,,,1
n1426,n341,Undirected,e6048,,,1
n1426,n358,Undirected,e6049,,,1
n1426,n42,Undirected,e6050,,,1
n1426,n573,Undirected,e6051,,,1
n1426,n1315,Undirected,e6053,,,1
n1426,n154,Undirected,e6055,,,1
n1426,n390,Undirected,e6056,,,1
n1426,n362,Undirected,e6057,,,1
n1426,n1203,Undirected,e6058,,,2
n1426,n1310,Undirected,e6059,,,1
n1426,n338,Undirected,e6060,,,1
n1426,n1384,Undirected,e6061,,,1
n1426,n3,Undirected,e6063,,,1
n1426,n1038,Undirected,e6064,,,1
n1426,n60,Undirected,e6065,,,1
n1426,n1337,Undirected,e6067,,,1
n1426,n412,Undirected,e6068,,,1
n1426,n353,Undirected,e6069,,,1
n1426,n499,Undirected,e6070,,,1
n1426,n330,Undirected,e6071,,,1
n1426,n148,Undirected,e6072,,,1
n1426,n529,Undirected,e6073,,,1
n1426,n359,Undirected,e6074,,,1
n1426,n1176,Undirected,e6075,,,1
n1426,n1175,Undirected,e6076,,,1
n1426,n241,Undirected,e6077,,,1
n1426,n1376,Undirected,e6078,,,1
n1426,n349,Undirected,e6080,,,1
n1426,n172,Undirected,e6081,,,1
n1425,n1074,Undirected,e6082,,,1
n1424,n262,Undirected,e6083,,,1
n1424,n884,Undirected,e6084,,,1
n1424,n981,Undirected,e6085,,,1
n1423,n913,Undirected,e6086,,,1
n1423,n343,Undirected,e6087,,,1
n1423,n1179,Undirected,e6088,,,1
n1423,n1241,Undirected,e6089,,,1
n1423,n1412,Undirected,e6090,,,1
n1423,n944,Undirected,e6091,,,1
n1423,n775,Undirected,e6092,,,1
n1423,n787,Undirected,e6093,,,1
n1423,n1078,Undirected,e6094,,,1
n1422,n345,Undirected,e6095,,,1
n1422,n311,Undirected,e6096,,,1
n1422,n199,Undirected,e6097,,,1
n1422,n343,Undirected,e6098,,,1
n1422,n1393,Undirected,e6100,,,1
n1422,n77,Undirected,e6101,,,1
n1422,n367,Undirected,e6102,,,1
n1422,n589,Undirected,e6103,,,1
n1422,n1389,Undirected,e6104,,,1
n1422,n52,Undirected,e6105,,,1
n1422,n85,Undirected,e6106,,,1
n1422,n121,Undirected,e6107,,,1
n1422,n173,Undirected,e6108,,,1
n1422,n51,Undirected,e6109,,,1
n1422,n1,Undirected,e6110,,,1
n1421,n1386,Undirected,e6111,,,1
n1421,n1117,Undirected,e6112,,,1
n1421,n255,Undirected,e6113,,,1
n1421,n909,Undirected,e6114,,,1
n1421,n1113,Undirected,e6115,,,1
n1421,n26,Undirected,e6117,,,1
n1421,n1266,Undirected,e6118,,,1
n1421,n58,Undirected,e6119,,,1
n1421,n814,Undirected,e6120,,,1
n1421,n644,Undirected,e6121,,,1
n1421,n355,Undirected,e6126,,,1
n1421,n508,Undirected,e6127,,,1
n1421,n1363,Undirected,e6128,,,1
n1421,n1169,Undirected,e6129,,,1
n1421,n542,Undirected,e6130,,,1
n1421,n1344,Undirected,e6131,,,1
n1421,n120,Undirected,e6132,,,1
n1421,n1221,Undirected,e6133,,,1
n1421,n1031,Undirected,e6134,,,1
n1421,n25,Undirected,e6136,,,1
n1421,n1186,Undirected,e6137,,,1
n1421,n584,Undirected,e6139,,,1
n1421,n511,Undirected,e6140,,,1
n1421,n7,Undirected,e6141,,,1
n1421,n124,Undirected,e6142,,,1
n1421,n1140,Undirected,e6143,,,1
n1421,n1300,Undirected,e6145,,,1
n1421,n1199,Undirected,e6147,,,2
n1421,n1268,Undirected,e6148,,,1
n1421,n1056,Undirected,e6149,,,1
n1421,n717,Undirected,e6150,,,1
n1421,n1387,Undirected,e6152,,,1
n1421,n759,Undirected,e6153,,,1
n1421,n148,Undirected,e6154,,,1
n1421,n67,Undirected,e6155,,,1
n1421,n430,Undirected,e6157,,,1
n1421,n396,Undirected,e6158,,,1
n1421,n1231,Undirected,e6160,,,1
n1421,n1246,Undirected,e6161,,,1
n1421,n854,Undirected,e6162,,,1
n1421,n577,Undirected,e6163,,,1
n1421,n1101,Undirected,e6165,,,1
n1421,n261,Undirected,e6166,,,1
n1421,n1407,Undirected,e6167,,,1
n1421,n1209,Undirected,e6168,,,2
n1420,n1386,Undirected,e6169,,,1
n1420,n1172,Undirected,e6170,,,1
n1420,n255,Undirected,e6171,,,1
n1420,n1245,Undirected,e6172,,,1
n1420,n1206,Undirected,e6173,,,2
n1420,n1144,Undirected,e6174,,,1
n1420,n1403,Undirected,e6175,,,1
n1420,n1066,Undirected,e6176,,,1
n1420,n81,Undirected,e6177,,,1
n1420,n399,Undirected,e6178,,,1
n1420,n30,Undirected,e6179,,,1
n1420,n405,Undirected,e6180,,,1
n1420,n217,Undirected,e6181,,,1
n1420,n1113,Undirected,e6182,,,1
n1420,n305,Undirected,e6183,,,1
n1420,n4,Undirected,e6185,,,1
n1420,n1073,Undirected,e6186,,,1
n1420,n781,Undirected,e6187,,,1
n1420,n1220,Undirected,e6188,,,1
n1420,n26,Undirected,e6189,,,1
n1420,n1266,Undirected,e6191,,,1
n1420,n66,Undirected,e6192,,,1
n1420,n649,Undirected,e6193,,,1
n1420,n968,Undirected,e6195,,,1
n1420,n1316,Undirected,e6196,,,1
n1420,n1069,Undirected,e6197,,,1
n1420,n644,Undirected,e6198,,,1
n1420,n1418,Undirected,e6199,,,2
n1420,n1279,Undirected,e6200,,,1
n1420,n1350,Undirected,e6201,,,1
n1420,n1273,Undirected,e6203,,,1
n1420,n1319,Undirected,e6204,,,1
n1420,n174,Undirected,e6205,,,1
n1420,n238,Undirected,e6206,,,1
n1420,n975,Undirected,e6207,,,1
n1420,n1037,Undirected,e6208,,,1
n1420,n542,Undirected,e6209,,,1
n1420,n1344,Undirected,e6210,,,1
n1420,n1221,Undirected,e6211,,,1
n1420,n1229,Undirected,e6212,,,1
n1420,n1328,Undirected,e6213,,,1
n1420,n25,Undirected,e6216,,,1
n1420,n809,Undirected,e6218,,,1
n1420,n7,Undirected,e6219,,,1
n1420,n1238,Undirected,e6220,,,1
n1420,n324,Undirected,e6221,,,1
n1420,n128,Undirected,e6223,,,1
n1420,n1187,Undirected,e6224,,,1
n1420,n1067,Undirected,e6225,,,1
n1420,n275,Undirected,e6227,,,1
n1420,n1156,Undirected,e6228,,,1
n1420,n6,Undirected,e6229,,,1
n1420,n555,Undirected,e6230,,,1
n1420,n667,Undirected,e6231,,,1
n1420,n1250,Undirected,e6232,,,1
n1420,n1112,Undirected,e6233,,,1
n1420,n1296,Undirected,e6234,,,1
n1420,n627,Undirected,e6235,,,1
n1420,n89,Undirected,e6236,,,1
n1420,n1300,Undirected,e6237,,,1
n1420,n200,Undirected,e6238,,,1
n1420,n102,Undirected,e6240,,,1
n1420,n1181,Undirected,e6241,,,1
n1420,n3,Undirected,e6243,,,1
n1420,n1118,Undirected,e6244,,,1
n1420,n1337,Undirected,e6245,,,1
n1420,n1056,Undirected,e6246,,,1
n1420,n412,Undirected,e6247,,,1
n1420,n965,Undirected,e6248,,,1
n1420,n1329,Undirected,e6249,,,1
n1420,n159,Undirected,e6250,,,1
n1420,n1278,Undirected,e6251,,,1
n1420,n1192,Undirected,e6252,,,1
n1420,n28,Undirected,e6254,,,1
n1420,n1345,Undirected,e6255,,,1
n1420,n987,Undirected,e6256,,,1
n1420,n23,Undirected,e6257,,,1
n1420,n1387,Undirected,e6258,,,1
n1420,n759,Undirected,e6259,,,1
n1420,n1382,Undirected,e6260,,,1
n1420,n148,Undirected,e6261,,,1
n1420,n67,Undirected,e6262,,,1
n1420,n1406,Undirected,e6264,,,1
n1420,n430,Undirected,e6265,,,1
n1420,n1139,Undirected,e6266,,,1
n1420,n782,Undirected,e6268,,,1
n1420,n211,Undirected,e6269,,,1
n1420,n981,Undirected,e6270,,,1
n1420,n73,Undirected,e6271,,,1
n1420,n1183,Undirected,e6272,,,1
n1420,n1334,Undirected,e6273,,,1
n1420,n14,Undirected,e6274,,,1
n1420,n914,Undirected,e6275,,,1
n1420,n637,Undirected,e6276,,,1
n1420,n1246,Undirected,e6277,,,1
n1420,n1176,Undirected,e6278,,,1
n1420,n854,Undirected,e6279,,,1
n1420,n577,Undirected,e6280,,,1
n1420,n1343,Undirected,e6281,,,1
n1420,n541,Undirected,e6282,,,1
n1420,n1274,Undirected,e6283,,,1
n1420,n1029,Undirected,e6284,,,1
n1420,n261,Undirected,e6285,,,1
n1420,n772,Undirected,e6286,,,1
n1420,n1407,Undirected,e6287,,,1
n1419,n1172,Undirected,e6288,,,1
n1419,n1117,Undirected,e6289,,,1
n1419,n1331,Undirected,e6290,,,1
n1419,n255,Undirected,e6291,,,1
n1419,n1245,Undirected,e6292,,,1
n1419,n1206,Undirected,e6294,,,2
n1419,n278,Undirected,e6295,,,1
n1419,n949,Undirected,e6296,,,1
n1419,n1251,Undirected,e6297,,,1
n1419,n1291,Undirected,e6298,,,1
n1419,n536,Undirected,e6299,,,1
n1419,n1090,Undirected,e6300,,,1
n1419,n495,Undirected,e6301,,,1
n1419,n1066,Undirected,e6302,,,1
n1419,n81,Undirected,e6303,,,1
n1419,n909,Undirected,e6304,,,1
n1419,n1189,Undirected,e6305,,,1
n1419,n452,Undirected,e6307,,,1
n1419,n63,Undirected,e6308,,,1
n1419,n1318,Undirected,e6309,,,1
n1419,n217,Undirected,e6310,,,1
n1419,n285,Undirected,e6311,,,1
n1419,n4,Undirected,e6312,,,1
n1419,n1286,Undirected,e6313,,,1
n1419,n26,Undirected,e6315,,,1
n1419,n1266,Undirected,e6317,,,1
n1419,n66,Undirected,e6318,,,1
n1419,n968,Undirected,e6320,,,1
n1419,n1069,Undirected,e6322,,,1
n1419,n1418,Undirected,e6326,,,2
n1419,n126,Undirected,e6327,,,1
n1419,n1279,Undirected,e6328,,,1
n1419,n1350,Undirected,e6329,,,1
n1419,n1273,Undirected,e6331,,,1
n1419,n1319,Undirected,e6332,,,1
n1419,n355,Undirected,e6333,,,1
n1419,n822,Undirected,e6334,,,1
n1419,n174,Undirected,e6335,,,1
n1419,n238,Undirected,e6336,,,1
n1419,n1363,Undirected,e6337,,,1
n1419,n508,Undirected,e6338,,,1
n1419,n1169,Undirected,e6339,,,1
n1419,n1344,Undirected,e6340,,,1
n1419,n120,Undirected,e6341,,,1
n1419,n1221,Undirected,e6342,,,1
n1419,n1328,Undirected,e6344,,,1
n1419,n877,Undirected,e6345,,,1
n1419,n957,Undirected,e6346,,,1
n1419,n25,Undirected,e6347,,,1
n1419,n1214,Undirected,e6349,,,2
n1419,n990,Undirected,e6350,,,1
n1419,n461,Undirected,e6351,,,1
n1419,n7,Undirected,e6352,,,1
n1419,n151,Undirected,e6353,,,1
n1419,n124,Undirected,e6354,,,1
n1419,n128,Undirected,e6355,,,1
n1419,n1187,Undirected,e6356,,,1
n1419,n1254,Undirected,e6357,,,1
n1419,n275,Undirected,e6358,,,1
n1419,n1064,Undirected,e6359,,,1
n1419,n586,Undirected,e6360,,,1
n1419,n1195,Undirected,e6361,,,1
n1419,n1081,Undirected,e6362,,,1
n1419,n1232,Undirected,e6363,,,1
n1419,n897,Undirected,e6364,,,1
n1419,n667,Undirected,e6365,,,1
n1419,n1250,Undirected,e6366,,,1
n1419,n1257,Undirected,e6367,,,1
n1419,n1070,Undirected,e6368,,,1
n1419,n498,Undirected,e6370,,,1
n1419,n1296,Undirected,e6371,,,1
n1419,n627,Undirected,e6372,,,1
n1419,n1147,Undirected,e6373,,,1
n1419,n1339,Undirected,e6374,,,1
n1419,n1300,Undirected,e6375,,,1
n1419,n1181,Undirected,e6376,,,1
n1419,n1260,Undirected,e6377,,,1
n1419,n836,Undirected,e6378,,,1
n1419,n1199,Undirected,e6380,,,2
n1419,n3,Undirected,e6381,,,1
n1419,n996,Undirected,e6382,,,1
n1419,n501,Undirected,e6383,,,1
n1419,n965,Undirected,e6384,,,1
n1419,n159,Undirected,e6385,,,1
n1419,n1278,Undirected,e6386,,,1
n1419,n83,Undirected,e6387,,,1
n1419,n1013,Undirected,e6388,,,1
n1419,n760,Undirected,e6389,,,1
n1419,n244,Undirected,e6391,,,1
n1419,n987,Undirected,e6392,,,1
n1419,n1289,Undirected,e6393,,,1
n1419,n410,Undirected,e6394,,,1
n1419,n1378,Undirected,e6395,,,1
n1419,n611,Undirected,e6396,,,1
n1419,n1299,Undirected,e6397,,,1
n1419,n622,Undirected,e6398,,,1
n1419,n1387,Undirected,e6399,,,1
n1419,n1119,Undirected,e6400,,,1
n1419,n759,Undirected,e6401,,,1
n1419,n933,Undirected,e6402,,,1
n1419,n148,Undirected,e6403,,,1
n1419,n1256,Undirected,e6404,,,1
n1419,n67,Undirected,e6405,,,1
n1419,n1086,Undirected,e6407,,,1
n1419,n430,Undirected,e6408,,,1
n1419,n1359,Undirected,e6409,,,1
n1419,n1139,Undirected,e6410,,,1
n1419,n1307,Undirected,e6411,,,1
n1419,n568,Undirected,e6412,,,1
n1419,n1173,Undirected,e6413,,,1
n1419,n819,Undirected,e6415,,,1
n1419,n211,Undirected,e6416,,,1
n1419,n981,Undirected,e6417,,,1
n1419,n1231,Undirected,e6418,,,1
n1419,n1283,Undirected,e6419,,,1
n1419,n1284,Undirected,e6420,,,1
n1419,n162,Undirected,e6422,,,1
n1419,n1188,Undirected,e6423,,,1
n1419,n1262,Undirected,e6424,,,1
n1419,n1176,Undirected,e6425,,,1
n1419,n854,Undirected,e6427,,,1
n1419,n254,Undirected,e6428,,,1
n1419,n160,Undirected,e6429,,,1
n1419,n422,Undirected,e6430,,,1
n1419,n112,Undirected,e6431,,,1
n1419,n1003,Undirected,e6432,,,1
n1419,n541,Undirected,e6433,,,1
n1419,n1019,Undirected,e6435,,,1
n1419,n912,Undirected,e6436,,,1
n1419,n1324,Undirected,e6437,,,1
n1419,n1029,Undirected,e6438,,,1
n1419,n1407,Undirected,e6439,,,1
n1419,n1209,Undirected,e6440,,,2
n1418,n1007,Undirected,e6441,,,1
n1418,n1386,Undirected,e6442,,,1
n1418,n1172,Undirected,e6443,,,1
n1418,n1331,Undirected,e6444,,,1
n1418,n44,Undirected,e6445,,,1
n1418,n976,Undirected,e6446,,,1
n1418,n1206,Undirected,e6447,,,2
n1418,n1148,Undirected,e6448,,,1
n1418,n684,Undirected,e6449,,,1
n1418,n606,Undirected,e6450,,,1
n1418,n949,Undirected,e6451,,,1
n1418,n1251,Undirected,e6453,,,1
n1418,n1291,Undirected,e6454,,,1
n1418,n0,Undirected,e6455,,,1
n1418,n495,Undirected,e6456,,,1
n1418,n81,Undirected,e6457,,,1
n1418,n909,Undirected,e6458,,,1
n1418,n30,Undirected,e6459,,,1
n1418,n891,Undirected,e6460,,,1
n1418,n938,Undirected,e6461,,,1
n1418,n743,Undirected,e6462,,,1
n1418,n217,Undirected,e6463,,,1
n1418,n305,Undirected,e6464,,,1
n1418,n1360,Undirected,e6465,,,1
n1418,n795,Undirected,e6467,,,1
n1418,n4,Undirected,e6468,,,1
n1418,n1073,Undirected,e6469,,,1
n1418,n1358,Undirected,e6470,,,1
n1418,n1220,Undirected,e6471,,,1
n1418,n1258,Undirected,e6472,,,1
n1418,n26,Undirected,e6473,,,1
n1418,n385,Undirected,e6474,,,1
n1418,n1166,Undirected,e6475,,,1
n1418,n1266,Undirected,e6476,,,1
n1418,n66,Undirected,e6477,,,1
n1418,n1280,Undirected,e6478,,,1
n1418,n1340,Undirected,e6479,,,1
n1418,n1366,Undirected,e6480,,,1
n1418,n214,Undirected,e6481,,,1
n1418,n649,Undirected,e6482,,,1
n1418,n814,Undirected,e6484,,,1
n1418,n968,Undirected,e6485,,,1
n1418,n1316,Undirected,e6486,,,1
n1418,n1069,Undirected,e6487,,,1
n1418,n961,Undirected,e6488,,,1
n1418,n1174,Undirected,e6490,,,1
n1418,n1279,Undirected,e6492,,,1
n1418,n1350,Undirected,e6493,,,1
n1418,n1342,Undirected,e6495,,,1
n1418,n1273,Undirected,e6496,,,1
n1418,n1319,Undirected,e6497,,,1
n1418,n822,Undirected,e6498,,,1
n1418,n174,Undirected,e6499,,,1
n1418,n602,Undirected,e6500,,,1
n1418,n753,Undirected,e6501,,,1
n1418,n238,Undirected,e6502,,,1
n1418,n1363,Undirected,e6503,,,1
n1418,n508,Undirected,e6504,,,1
n1418,n1169,Undirected,e6505,,,1
n1418,n1221,Undirected,e6506,,,1
n1418,n1326,Undirected,e6507,,,1
n1418,n877,Undirected,e6508,,,1
n1418,n1414,Undirected,e6509,,,2
n1418,n1032,Undirected,e6510,,,1
n1418,n409,Undirected,e6511,,,1
n1418,n25,Undirected,e6512,,,1
n1418,n1164,Undirected,e6513,,,1
n1418,n1186,Undirected,e6514,,,1
n1418,n7,Undirected,e6515,,,1
n1418,n119,Undirected,e6516,,,1
n1418,n151,Undirected,e6517,,,1
n1418,n1233,Undirected,e6518,,,1
n1418,n124,Undirected,e6519,,,1
n1418,n1216,Undirected,e6520,,,1
n1418,n128,Undirected,e6522,,,1
n1418,n1187,Undirected,e6523,,,1
n1418,n1254,Undirected,e6524,,,1
n1418,n504,Undirected,e6525,,,1
n1418,n1067,Undirected,e6526,,,1
n1418,n493,Undirected,e6527,,,1
n1418,n275,Undirected,e6528,,,1
n1418,n1396,Undirected,e6529,,,1
n1418,n1064,Undirected,e6530,,,1
n1418,n586,Undirected,e6531,,,1
n1418,n1195,Undirected,e6532,,,1
n1418,n1232,Undirected,e6533,,,1
n1418,n6,Undirected,e6535,,,1
n1418,n897,Undirected,e6536,,,1
n1418,n667,Undirected,e6537,,,1
n1418,n1398,Undirected,e6538,,,1
n1418,n585,Undirected,e6539,,,1
n1418,n1140,Undirected,e6540,,,1
n1418,n1070,Undirected,e6541,,,1
n1418,n1112,Undirected,e6542,,,1
n1418,n1296,Undirected,e6543,,,1
n1418,n627,Undirected,e6544,,,1
n1418,n1339,Undirected,e6545,,,1
n1418,n719,Undirected,e6546,,,1
n1418,n1259,Undirected,e6547,,,1
n1418,n89,Undirected,e6548,,,1
n1418,n1300,Undirected,e6549,,,1
n1418,n1078,Undirected,e6551,,,1
n1418,n1181,Undirected,e6552,,,1
n1418,n1260,Undirected,e6554,,,1
n1418,n836,Undirected,e6555,,,1
n1418,n1109,Undirected,e6556,,,1
n1418,n3,Undirected,e6557,,,1
n1418,n996,Undirected,e6558,,,1
n1418,n1056,Undirected,e6559,,,1
n1418,n965,Undirected,e6560,,,1
n1418,n1218,Undirected,e6561,,,1
n1418,n291,Undirected,e6562,,,1
n1418,n83,Undirected,e6563,,,1
n1418,n770,Undirected,e6564,,,1
n1418,n1095,Undirected,e6565,,,1
n1418,n244,Undirected,e6567,,,1
n1418,n858,Undirected,e6568,,,1
n1418,n977,Undirected,e6569,,,1
n1418,n28,Undirected,e6570,,,1
n1418,n1345,Undirected,e6571,,,1
n1418,n1219,Undirected,e6572,,,1
n1418,n861,Undirected,e6573,,,1
n1418,n575,Undirected,e6574,,,1
n1418,n987,Undirected,e6575,,,1
n1418,n1289,Undirected,e6576,,,1
n1418,n23,Undirected,e6577,,,1
n1418,n1378,Undirected,e6579,,,1
n1418,n1299,Undirected,e6580,,,1
n1418,n611,Undirected,e6581,,,1
n1418,n622,Undirected,e6582,,,1
n1418,n1387,Undirected,e6583,,,1
n1418,n148,Undirected,e6584,,,1
n1418,n1256,Undirected,e6585,,,1
n1418,n601,Undirected,e6586,,,1
n1418,n67,Undirected,e6587,,,1
n1418,n1406,Undirected,e6588,,,1
n1418,n1086,Undirected,e6589,,,1
n1418,n1307,Undirected,e6590,,,1
n1418,n840,Undirected,e6591,,,1
n1418,n396,Undirected,e6592,,,1
n1418,n1255,Undirected,e6593,,,1
n1418,n1173,Undirected,e6595,,,1
n1418,n189,Undirected,e6596,,,1
n1418,n1277,Undirected,e6597,,,1
n1418,n211,Undirected,e6598,,,1
n1418,n981,Undirected,e6599,,,1
n1418,n73,Undirected,e6600,,,1
n1418,n1231,Undirected,e6601,,,1
n1418,n954,Undirected,e6602,,,1
n1418,n674,Undirected,e6603,,,1
n1418,n1284,Undirected,e6604,,,1
n1418,n914,Undirected,e6605,,,1
n1418,n162,Undirected,e6606,,,1
n1418,n637,Undirected,e6607,,,1
n1418,n1262,Undirected,e6608,,,1
n1418,n93,Undirected,e6609,,,1
n1418,n797,Undirected,e6610,,,1
n1418,n539,Undirected,e6611,,,1
n1418,n1177,Undirected,e6612,,,1
n1418,n720,Undirected,e6613,,,1
n1418,n1197,Undirected,e6614,,,1
n1418,n1261,Undirected,e6615,,,1
n1418,n926,Undirected,e6616,,,1
n1418,n661,Undirected,e6617,,,1
n1418,n1137,Undirected,e6618,,,1
n1418,n854,Undirected,e6619,,,1
n1418,n577,Undirected,e6620,,,1
n1418,n160,Undirected,e6621,,,1
n1418,n422,Undirected,e6622,,,1
n1418,n1303,Undirected,e6623,,,1
n1418,n1196,Undirected,e6624,,,1
n1418,n249,Undirected,e6625,,,1
n1418,n628,Undirected,e6626,,,1
n1418,n112,Undirected,e6627,,,1
n1418,n662,Undirected,e6628,,,1
n1418,n1198,Undirected,e6629,,,1
n1418,n1003,Undirected,e6630,,,1
n1418,n541,Undirected,e6631,,,1
n1418,n152,Undirected,e6632,,,1
n1418,n1019,Undirected,e6634,,,1
n1418,n912,Undirected,e6635,,,1
n1418,n261,Undirected,e6637,,,1
n1418,n1407,Undirected,e6638,,,1
n1418,n1209,Undirected,e6639,,,2
n1418,n604,Undirected,e6640,,,1
n1417,n1117,Undirected,e6641,,,1
n1417,n255,Undirected,e6642,,,1
n1417,n1245,Undirected,e6643,,,1
n1417,n606,Undirected,e6644,,,1
n1417,n1346,Undirected,e6645,,,1
n1417,n10,Undirected,e6646,,,1
n1417,n1066,Undirected,e6647,,,1
n1417,n909,Undirected,e6648,,,1
n1417,n1189,Undirected,e6649,,,1
n1417,n30,Undirected,e6650,,,1
n1417,n938,Undirected,e6651,,,1
n1417,n755,Undirected,e6652,,,1
n1417,n1318,Undirected,e6653,,,1
n1417,n1113,Undirected,e6654,,,1
n1417,n795,Undirected,e6656,,,1
n1417,n1073,Undirected,e6657,,,1
n1417,n781,Undirected,e6658,,,1
n1417,n1266,Undirected,e6660,,,1
n1417,n1280,Undirected,e6661,,,1
n1417,n58,Undirected,e6662,,,1
n1417,n1252,Undirected,e6663,,,1
n1417,n644,Undirected,e6665,,,1
n1417,n1174,Undirected,e6667,,,1
n1417,n126,Undirected,e6669,,,1
n1417,n174,Undirected,e6670,,,1
n1417,n753,Undirected,e6671,,,1
n1417,n542,Undirected,e6672,,,1
n1417,n1221,Undirected,e6673,,,1
n1417,n1328,Undirected,e6674,,,1
n1417,n25,Undirected,e6676,,,1
n1417,n584,Undirected,e6677,,,1
n1417,n124,Undirected,e6678,,,1
n1417,n1187,Undirected,e6679,,,1
n1417,n1254,Undirected,e6680,,,1
n1417,n1396,Undirected,e6682,,,1
n1417,n1232,Undirected,e6683,,,1
n1417,n6,Undirected,e6684,,,1
n1417,n171,Undirected,e6685,,,1
n1417,n89,Undirected,e6687,,,1
n1417,n1123,Undirected,e6688,,,1
n1417,n1300,Undirected,e6689,,,1
n1417,n1297,Undirected,e6690,,,1
n1417,n569,Undirected,e6691,,,1
n1417,n737,Undirected,e6692,,,1
n1417,n1181,Undirected,e6693,,,1
n1417,n3,Undirected,e6695,,,1
n1417,n412,Undirected,e6696,,,1
n1417,n1278,Undirected,e6697,,,1
n1417,n83,Undirected,e6698,,,1
n1417,n770,Undirected,e6699,,,1
n1417,n1400,Undirected,e6700,,,1
n1417,n1095,Undirected,e6701,,,1
n1417,n717,Undirected,e6702,,,1
n1417,n135,Undirected,e6703,,,1
n1417,n622,Undirected,e6704,,,1
n1417,n67,Undirected,e6705,,,1
n1417,n430,Undirected,e6706,,,1
n1417,n1139,Undirected,e6707,,,1
n1417,n163,Undirected,e6708,,,1
n1417,n568,Undirected,e6709,,,1
n1417,n680,Undirected,e6710,,,1
n1417,n1173,Undirected,e6711,,,1
n1417,n211,Undirected,e6712,,,1
n1417,n981,Undirected,e6713,,,1
n1417,n1375,Undirected,e6714,,,1
n1417,n1183,Undirected,e6715,,,1
n1417,n14,Undirected,e6716,,,1
n1417,n162,Undirected,e6717,,,1
n1417,n963,Undirected,e6718,,,1
n1417,n105,Undirected,e6719,,,1
n1417,n1176,Undirected,e6720,,,1
n1417,n854,Undirected,e6721,,,1
